STATION,NAME,DATE,TAVG
NOM00001492,"OSLO BLINDERN, NO",4/4/2017,42
NOM00001492,"OSLO BLINDERN, NO",4/5/2017,45
NOM00001492,"OSLO BLINDERN, NO",4/6/2017,42
NOM00001492,"OSLO BLINDERN, NO",4/7/2017,51
NOM00001492,"OSLO BLINDERN, NO",4/8/2017,48
NOM00001492,"OSLO BLINDERN, NO",4/9/2017,46
NOM00001492,"OSLO BLINDERN, NO",4/10/2017,48
NOM00001492,"OSLO BLINDERN, NO",4/11/2017,44
NOM00001492,"OSLO BLINDERN, NO",4/12/2017,41
NOM00001492,"OSLO BLINDERN, NO",4/13/2017,37
NOM00001492,"OSLO BLINDERN, NO",4/14/2017,33
NOM00001492,"OSLO BLINDERN, NO",4/15/2017,31
NOM00001492,"OSLO BLINDERN, NO",4/16/2017,35
NOM00001492,"OSLO BLINDERN, NO",4/17/2017,36
NOM00001492,"OSLO BLINDERN, NO",4/18/2017,37
NOM00001492,"OSLO BLINDERN, NO",4/19/2017,40
NOM00001492,"OSLO BLINDERN, NO",4/20/2017,45
NOM00001492,"OSLO BLINDERN, NO",4/21/2017,45
NOM00001492,"OSLO BLINDERN, NO",4/22/2017,44
NOM00001492,"OSLO BLINDERN, NO",4/23/2017,41
NOM00001492,"OSLO BLINDERN, NO",4/24/2017,35
NOM00001492,"OSLO BLINDERN, NO",4/25/2017,38
NOM00001492,"OSLO BLINDERN, NO",4/26/2017,41
NOM00001492,"OSLO BLINDERN, NO",4/27/2017,38
NOM00001492,"OSLO BLINDERN, NO",4/28/2017,39
NOM00001492,"OSLO BLINDERN, NO",4/29/2017,42
NOM00001492,"OSLO BLINDERN, NO",4/30/2017,44
NOM00001492,"OSLO BLINDERN, NO",5/1/2017,46
NOM00001492,"OSLO BLINDERN, NO",5/2/2017,53
NOM00001492,"OSLO BLINDERN, NO",5/3/2017,53
NOM00001492,"OSLO BLINDERN, NO",5/4/2017,53
NOM00001492,"OSLO BLINDERN, NO",5/5/2017,60
NOM00001492,"OSLO BLINDERN, NO",5/6/2017,62
NOM00001492,"OSLO BLINDERN, NO",5/7/2017,49
NOM00001492,"OSLO BLINDERN, NO",5/8/2017,43
NOM00001492,"OSLO BLINDERN, NO",5/9/2017,42
NOM00001492,"OSLO BLINDERN, NO",5/10/2017,36
NOM00001492,"OSLO BLINDERN, NO",5/11/2017,38
NOM00001492,"OSLO BLINDERN, NO",5/12/2017,43
NOM00001492,"OSLO BLINDERN, NO",5/13/2017,47
NOM00001492,"OSLO BLINDERN, NO",5/14/2017,48
NOM00001492,"OSLO BLINDERN, NO",5/15/2017,48
NOM00001492,"OSLO BLINDERN, NO",5/16/2017,46
NOM00001492,"OSLO BLINDERN, NO",5/17/2017,52
NOM00001492,"OSLO BLINDERN, NO",5/18/2017,56
NOM00001492,"OSLO BLINDERN, NO",5/19/2017,59
NOM00001492,"OSLO BLINDERN, NO",5/20/2017,60
NOM00001492,"OSLO BLINDERN, NO",5/21/2017,57
NOM00001492,"OSLO BLINDERN, NO",5/22/2017,54
NOM00001492,"OSLO BLINDERN, NO",5/23/2017,56
NOM00001492,"OSLO BLINDERN, NO",5/24/2017,60
NOM00001492,"OSLO BLINDERN, NO",5/25/2017,61
NOM00001492,"OSLO BLINDERN, NO",5/26/2017,63
NOM00001492,"OSLO BLINDERN, NO",5/27/2017,62
NOM00001492,"OSLO BLINDERN, NO",5/28/2017,60
NOM00001492,"OSLO BLINDERN, NO",5/29/2017,62
NOM00001492,"OSLO BLINDERN, NO",5/30/2017,55
NOM00001492,"OSLO BLINDERN, NO",5/31/2017,55
NOM00001492,"OSLO BLINDERN, NO",6/1/2017,54
NOM00001492,"OSLO BLINDERN, NO",6/2/2017,51
NOM00001492,"OSLO BLINDERN, NO",6/3/2017,52
NOM00001492,"OSLO BLINDERN, NO",6/4/2017,55
NOM00001492,"OSLO BLINDERN, NO",6/5/2017,58
NOM00001492,"OSLO BLINDERN, NO",6/6/2017,59
NOM00001492,"OSLO BLINDERN, NO",6/7/2017,56
NOM00001492,"OSLO BLINDERN, NO",6/8/2017,55
NOM00001492,"OSLO BLINDERN, NO",6/9/2017,54
NOM00001492,"OSLO BLINDERN, NO",6/10/2017,58
NOM00001492,"OSLO BLINDERN, NO",6/11/2017,56
NOM00001492,"OSLO BLINDERN, NO",6/12/2017,60
NOM00001492,"OSLO BLINDERN, NO",6/13/2017,62
NOM00001492,"OSLO BLINDERN, NO",6/14/2017,63
NOM00001492,"OSLO BLINDERN, NO",6/15/2017,62
NOM00001492,"OSLO BLINDERN, NO",6/16/2017,61
NOM00001492,"OSLO BLINDERN, NO",6/17/2017,65
NOM00001492,"OSLO BLINDERN, NO",6/18/2017,66
NOM00001492,"OSLO BLINDERN, NO",6/19/2017,61
NOM00001492,"OSLO BLINDERN, NO",6/20/2017,60
NOM00001492,"OSLO BLINDERN, NO",6/21/2017,60
NOM00001492,"OSLO BLINDERN, NO",6/22/2017,60
NOM00001492,"OSLO BLINDERN, NO",6/23/2017,59
NOM00001492,"OSLO BLINDERN, NO",6/24/2017,62
NOM00001492,"OSLO BLINDERN, NO",6/25/2017,58
NOM00001492,"OSLO BLINDERN, NO",6/26/2017,59
NOM00001492,"OSLO BLINDERN, NO",6/27/2017,58
NOM00001492,"OSLO BLINDERN, NO",6/28/2017,61
NOM00001492,"OSLO BLINDERN, NO",6/29/2017,64
NOM00001492,"OSLO BLINDERN, NO",6/30/2017,67
NOM00001492,"OSLO BLINDERN, NO",7/1/2017,69
NOM00001492,"OSLO BLINDERN, NO",7/2/2017,64
NOM00001492,"OSLO BLINDERN, NO",7/3/2017,61
NOM00001492,"OSLO BLINDERN, NO",7/4/2017,60
NOM00001492,"OSLO BLINDERN, NO",7/5/2017,60
NOM00001492,"OSLO BLINDERN, NO",7/6/2017,61
NOM00001492,"OSLO BLINDERN, NO",7/7/2017,62
NOM00001492,"OSLO BLINDERN, NO",7/8/2017,61
NOM00001492,"OSLO BLINDERN, NO",7/9/2017,63
NOM00001492,"OSLO BLINDERN, NO",7/10/2017,59
NOM00001492,"OSLO BLINDERN, NO",7/11/2017,60
NOM00001492,"OSLO BLINDERN, NO",7/12/2017,57
NOM00001492,"OSLO BLINDERN, NO",7/13/2017,59
NOM00001492,"OSLO BLINDERN, NO",7/14/2017,61
NOM00001492,"OSLO BLINDERN, NO",7/15/2017,63
NOM00001492,"OSLO BLINDERN, NO",7/16/2017,61
NOM00001492,"OSLO BLINDERN, NO",7/17/2017,60
NOM00001492,"OSLO BLINDERN, NO",7/18/2017,62
NOM00001492,"OSLO BLINDERN, NO",7/19/2017,63
NOM00001492,"OSLO BLINDERN, NO",7/20/2017,67
NOM00001492,"OSLO BLINDERN, NO",7/21/2017,63
NOM00001492,"OSLO BLINDERN, NO",7/22/2017,66
NOM00001492,"OSLO BLINDERN, NO",7/23/2017,68
NOM00001492,"OSLO BLINDERN, NO",7/24/2017,64
NOM00001492,"OSLO BLINDERN, NO",7/25/2017,68
NOM00001492,"OSLO BLINDERN, NO",7/26/2017,65
NOM00001492,"OSLO BLINDERN, NO",7/27/2017,63
NOM00001492,"OSLO BLINDERN, NO",7/28/2017,62
NOM00001492,"OSLO BLINDERN, NO",7/29/2017,61
NOM00001492,"OSLO BLINDERN, NO",7/30/2017,61
NOM00001492,"OSLO BLINDERN, NO",7/31/2017,61
NOM00001492,"OSLO BLINDERN, NO",8/1/2017,61
NOM00001492,"OSLO BLINDERN, NO",8/2/2017,60
NOM00001492,"OSLO BLINDERN, NO",8/3/2017,59
NOM00001492,"OSLO BLINDERN, NO",8/4/2017,60
NOM00001492,"OSLO BLINDERN, NO",8/5/2017,62
NOM00001492,"OSLO BLINDERN, NO",8/6/2017,59
NOM00001492,"OSLO BLINDERN, NO",8/7/2017,58
NOM00001492,"OSLO BLINDERN, NO",8/8/2017,63
NOM00001492,"OSLO BLINDERN, NO",8/9/2017,58
NOM00001492,"OSLO BLINDERN, NO",8/10/2017,64
NOM00001492,"OSLO BLINDERN, NO",8/11/2017,61
NOM00001492,"OSLO BLINDERN, NO",8/12/2017,61
NOM00001492,"OSLO BLINDERN, NO",8/13/2017,59
NOM00001492,"OSLO BLINDERN, NO",8/14/2017,58
NOM00001492,"OSLO BLINDERN, NO",8/15/2017,60
NOM00001492,"OSLO BLINDERN, NO",8/16/2017,63
NOM00001492,"OSLO BLINDERN, NO",8/17/2017,61
NOM00001492,"OSLO BLINDERN, NO",8/18/2017,61
NOM00001492,"OSLO BLINDERN, NO",8/19/2017,60
NOM00001492,"OSLO BLINDERN, NO",8/20/2017,60
NOM00001492,"OSLO BLINDERN, NO",8/21/2017,59
NOM00001492,"OSLO BLINDERN, NO",8/22/2017,56
NOM00001492,"OSLO BLINDERN, NO",8/23/2017,57
NOM00001492,"OSLO BLINDERN, NO",8/24/2017,56
NOM00001492,"OSLO BLINDERN, NO",8/25/2017,59
NOM00001492,"OSLO BLINDERN, NO",8/26/2017,57
NOM00001492,"OSLO BLINDERN, NO",8/27/2017,57
NOM00001492,"OSLO BLINDERN, NO",8/28/2017,60
NOM00001492,"OSLO BLINDERN, NO",8/29/2017,61
NOM00001492,"OSLO BLINDERN, NO",8/30/2017,58
NOM00001492,"OSLO BLINDERN, NO",8/31/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/1/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/2/2017,56
NOM00001492,"OSLO BLINDERN, NO",9/3/2017,58
NOM00001492,"OSLO BLINDERN, NO",9/4/2017,53
NOM00001492,"OSLO BLINDERN, NO",9/5/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/6/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/7/2017,52
NOM00001492,"OSLO BLINDERN, NO",9/8/2017,52
NOM00001492,"OSLO BLINDERN, NO",9/9/2017,53
NOM00001492,"OSLO BLINDERN, NO",9/10/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/11/2017,55
NOM00001492,"OSLO BLINDERN, NO",9/12/2017,56
NOM00001492,"OSLO BLINDERN, NO",9/13/2017,53
NOM00001492,"OSLO BLINDERN, NO",9/14/2017,53
NOM00001492,"OSLO BLINDERN, NO",9/15/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/16/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/17/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/18/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/19/2017,53
NOM00001492,"OSLO BLINDERN, NO",9/20/2017,49
NOM00001492,"OSLO BLINDERN, NO",9/21/2017,48
NOM00001492,"OSLO BLINDERN, NO",9/22/2017,53
NOM00001492,"OSLO BLINDERN, NO",9/23/2017,54
NOM00001492,"OSLO BLINDERN, NO",9/24/2017,56
NOM00001492,"OSLO BLINDERN, NO",9/25/2017,57
NOM00001492,"OSLO BLINDERN, NO",9/26/2017,56
NOM00001492,"OSLO BLINDERN, NO",9/27/2017,56
NOM00001492,"OSLO BLINDERN, NO",9/28/2017,55
NOM00001492,"OSLO BLINDERN, NO",9/29/2017,53
NOM00001492,"OSLO BLINDERN, NO",9/30/2017,54
NOM00001492,"OSLO BLINDERN, NO",10/1/2017,52
NOM00001492,"OSLO BLINDERN, NO",10/2/2017,53
NOM00001492,"OSLO BLINDERN, NO",10/3/2017,53
NOM00001492,"OSLO BLINDERN, NO",10/4/2017,45
NOM00001492,"OSLO BLINDERN, NO",10/5/2017,44
NOM00001492,"OSLO BLINDERN, NO",10/6/2017,50
NOM00001492,"OSLO BLINDERN, NO",10/7/2017,46
NOM00001492,"OSLO BLINDERN, NO",10/8/2017,46
NOM00001492,"OSLO BLINDERN, NO",10/9/2017,44
NOM00001492,"OSLO BLINDERN, NO",10/10/2017,40
NOM00001492,"OSLO BLINDERN, NO",10/11/2017,41
NOM00001492,"OSLO BLINDERN, NO",10/12/2017,49
NOM00001492,"OSLO BLINDERN, NO",10/13/2017,45
NOM00001492,"OSLO BLINDERN, NO",10/14/2017,52
NOM00001492,"OSLO BLINDERN, NO",10/15/2017,49
NOM00001492,"OSLO BLINDERN, NO",10/16/2017,54
NOM00001492,"OSLO BLINDERN, NO",10/17/2017,49
NOM00001492,"OSLO BLINDERN, NO",10/18/2017,43
NOM00001492,"OSLO BLINDERN, NO",10/19/2017,41
NOM00001492,"OSLO BLINDERN, NO",10/20/2017,44
NOM00001492,"OSLO BLINDERN, NO",10/21/2017,44
NOM00001492,"OSLO BLINDERN, NO",10/22/2017,41
NOM00001492,"OSLO BLINDERN, NO",10/23/2017,39
NOM00001492,"OSLO BLINDERN, NO",10/24/2017,40
NOM00001492,"OSLO BLINDERN, NO",10/25/2017,40
NOM00001492,"OSLO BLINDERN, NO",10/26/2017,42
NOM00001492,"OSLO BLINDERN, NO",10/27/2017,42
NOM00001492,"OSLO BLINDERN, NO",10/28/2017,47
NOM00001492,"OSLO BLINDERN, NO",10/29/2017,42
NOM00001492,"OSLO BLINDERN, NO",10/30/2017,36
NOM00001492,"OSLO BLINDERN, NO",10/31/2017,38
NOM00001492,"OSLO BLINDERN, NO",11/1/2017,40
NOM00001492,"OSLO BLINDERN, NO",11/2/2017,41
NOM00001492,"OSLO BLINDERN, NO",11/3/2017,37
NOM00001492,"OSLO BLINDERN, NO",11/4/2017,38
NOM00001492,"OSLO BLINDERN, NO",11/5/2017,43
NOM00001492,"OSLO BLINDERN, NO",11/6/2017,38
NOM00001492,"OSLO BLINDERN, NO",11/7/2017,38
NOM00001492,"OSLO BLINDERN, NO",11/8/2017,43
NOM00001492,"OSLO BLINDERN, NO",11/9/2017,44
NOM00001492,"OSLO BLINDERN, NO",11/10/2017,37
NOM00001492,"OSLO BLINDERN, NO",11/11/2017,32
NOM00001492,"OSLO BLINDERN, NO",11/12/2017,32
NOM00001492,"OSLO BLINDERN, NO",11/13/2017,34
NOM00001492,"OSLO BLINDERN, NO",11/14/2017,30
NOM00001492,"OSLO BLINDERN, NO",11/15/2017,31
NOM00001492,"OSLO BLINDERN, NO",11/16/2017,34
NOM00001492,"OSLO BLINDERN, NO",11/17/2017,38
NOM00001492,"OSLO BLINDERN, NO",11/18/2017,33
NOM00001492,"OSLO BLINDERN, NO",11/19/2017,31
NOM00001492,"OSLO BLINDERN, NO",11/20/2017,27
NOM00001492,"OSLO BLINDERN, NO",11/21/2017,25
NOM00001492,"OSLO BLINDERN, NO",11/22/2017,26
NOM00001492,"OSLO BLINDERN, NO",11/23/2017,43
NOM00001492,"OSLO BLINDERN, NO",11/24/2017,37
NOM00001492,"OSLO BLINDERN, NO",11/25/2017,34
NOM00001492,"OSLO BLINDERN, NO",11/26/2017,36
NOM00001492,"OSLO BLINDERN, NO",11/27/2017,33
NOM00001492,"OSLO BLINDERN, NO",11/28/2017,31
NOM00001492,"OSLO BLINDERN, NO",11/29/2017,31
NOM00001492,"OSLO BLINDERN, NO",11/30/2017,31
NOM00001492,"OSLO BLINDERN, NO",12/1/2017,27
NOM00001492,"OSLO BLINDERN, NO",12/2/2017,24
NOM00001492,"OSLO BLINDERN, NO",12/3/2017,28
NOM00001492,"OSLO BLINDERN, NO",12/4/2017,27
NOM00001492,"OSLO BLINDERN, NO",12/5/2017,30
NOM00001492,"OSLO BLINDERN, NO",12/6/2017,33
NOM00001492,"OSLO BLINDERN, NO",12/7/2017,41
NOM00001492,"OSLO BLINDERN, NO",12/8/2017,39
NOM00001492,"OSLO BLINDERN, NO",12/9/2017,34
NOM00001492,"OSLO BLINDERN, NO",12/10/2017,24
NOM00001492,"OSLO BLINDERN, NO",12/11/2017,28
NOM00001492,"OSLO BLINDERN, NO",12/12/2017,23
NOM00001492,"OSLO BLINDERN, NO",12/13/2017,23
NOM00001492,"OSLO BLINDERN, NO",12/14/2017,31
NOM00001492,"OSLO BLINDERN, NO",12/15/2017,30
NOM00001492,"OSLO BLINDERN, NO",12/16/2017,28
NOM00001492,"OSLO BLINDERN, NO",12/17/2017,18
NOM00001492,"OSLO BLINDERN, NO",12/18/2017,26
NOM00001492,"OSLO BLINDERN, NO",12/19/2017,25
NOM00001492,"OSLO BLINDERN, NO",12/20/2017,31
NOM00001492,"OSLO BLINDERN, NO",12/21/2017,26
NOM00001492,"OSLO BLINDERN, NO",12/22/2017,26
NOM00001492,"OSLO BLINDERN, NO",12/23/2017,33
NOM00001492,"OSLO BLINDERN, NO",12/24/2017,30
NOM00001492,"OSLO BLINDERN, NO",12/25/2017,32
NOM00001492,"OSLO BLINDERN, NO",12/26/2017,35
NOM00001492,"OSLO BLINDERN, NO",12/27/2017,35
NOM00001492,"OSLO BLINDERN, NO",12/28/2017,34
NOM00001492,"OSLO BLINDERN, NO",12/29/2017,31
NOM00001492,"OSLO BLINDERN, NO",12/30/2017,26
NOM00001492,"OSLO BLINDERN, NO",12/31/2017,30
NOM00001492,"OSLO BLINDERN, NO",1/1/2018,35
NOM00001492,"OSLO BLINDERN, NO",1/2/2018,32
NOM00001492,"OSLO BLINDERN, NO",1/3/2018,30
NOM00001492,"OSLO BLINDERN, NO",1/4/2018,34
NOM00001492,"OSLO BLINDERN, NO",1/5/2018,30
NOM00001492,"OSLO BLINDERN, NO",1/6/2018,25
NOM00001492,"OSLO BLINDERN, NO",1/7/2018,20
NOM00001492,"OSLO BLINDERN, NO",1/8/2018,27
NOM00001492,"OSLO BLINDERN, NO",1/9/2018,20
NOM00001492,"OSLO BLINDERN, NO",1/10/2018,29
NOM00001492,"OSLO BLINDERN, NO",1/11/2018,28
NOM00001492,"OSLO BLINDERN, NO",1/12/2018,26
NOM00001492,"OSLO BLINDERN, NO",1/13/2018,28
NOM00001492,"OSLO BLINDERN, NO",1/14/2018,27
NOM00001492,"OSLO BLINDERN, NO",1/15/2018,29
NOM00001492,"OSLO BLINDERN, NO",1/16/2018,32
NOM00001492,"OSLO BLINDERN, NO",1/17/2018,32
NOM00001492,"OSLO BLINDERN, NO",1/18/2018,26
NOM00001492,"OSLO BLINDERN, NO",1/19/2018,27
NOM00001492,"OSLO BLINDERN, NO",1/20/2018,28
NOM00001492,"OSLO BLINDERN, NO",1/21/2018,27
NOM00001492,"OSLO BLINDERN, NO",1/22/2018,24
NOM00001492,"OSLO BLINDERN, NO",1/23/2018,30
NOM00001492,"OSLO BLINDERN, NO",1/24/2018,37
NOM00001492,"OSLO BLINDERN, NO",1/25/2018,38
NOM00001492,"OSLO BLINDERN, NO",1/26/2018,31
NOM00001492,"OSLO BLINDERN, NO",1/27/2018,25
NOM00001492,"OSLO BLINDERN, NO",1/28/2018,32
NOM00001492,"OSLO BLINDERN, NO",1/29/2018,28
NOM00001492,"OSLO BLINDERN, NO",1/30/2018,24
NOM00001492,"OSLO BLINDERN, NO",1/31/2018,34
NOM00001492,"OSLO BLINDERN, NO",2/1/2018,33
NOM00001492,"OSLO BLINDERN, NO",2/2/2018,20
NOM00001492,"OSLO BLINDERN, NO",2/3/2018,19
NOM00001492,"OSLO BLINDERN, NO",2/4/2018,17
NOM00001492,"OSLO BLINDERN, NO",2/5/2018,17
NOM00001492,"OSLO BLINDERN, NO",2/6/2018,23
NOM00001492,"OSLO BLINDERN, NO",2/7/2018,24
NOM00001492,"OSLO BLINDERN, NO",2/8/2018,24
NOM00001492,"OSLO BLINDERN, NO",2/9/2018,32
NOM00001492,"OSLO BLINDERN, NO",2/10/2018,29
NOM00001492,"OSLO BLINDERN, NO",2/11/2018,28
NOM00001492,"OSLO BLINDERN, NO",2/12/2018,30
NOM00001492,"OSLO BLINDERN, NO",2/13/2018,26
NOM00001492,"OSLO BLINDERN, NO",2/14/2018,33
NOM00001492,"OSLO BLINDERN, NO",2/15/2018,32
NOM00001492,"OSLO BLINDERN, NO",2/16/2018,30
NOM00001492,"OSLO BLINDERN, NO",2/17/2018,24
NOM00001492,"OSLO BLINDERN, NO",2/18/2018,31
NOM00001492,"OSLO BLINDERN, NO",2/19/2018,30
NOM00001492,"OSLO BLINDERN, NO",2/20/2018,25
NOM00001492,"OSLO BLINDERN, NO",2/21/2018,26
NOM00001492,"OSLO BLINDERN, NO",2/22/2018,23
NOM00001492,"OSLO BLINDERN, NO",2/23/2018,25
NOM00001492,"OSLO BLINDERN, NO",2/24/2018,25
NOM00001492,"OSLO BLINDERN, NO",2/25/2018,20
NOM00001492,"OSLO BLINDERN, NO",2/26/2018,15
NOM00001492,"OSLO BLINDERN, NO",2/27/2018,15
NOM00001492,"OSLO BLINDERN, NO",2/28/2018,11
NOM00001492,"OSLO BLINDERN, NO",3/1/2018,11
NOM00001492,"OSLO BLINDERN, NO",3/2/2018,19
NOM00001492,"OSLO BLINDERN, NO",3/3/2018,22
NOM00001492,"OSLO BLINDERN, NO",3/4/2018,24
NOM00001492,"OSLO BLINDERN, NO",3/5/2018,24
NOM00001492,"OSLO BLINDERN, NO",3/6/2018,25
NOM00001492,"OSLO BLINDERN, NO",3/7/2018,29
NOM00001492,"OSLO BLINDERN, NO",3/8/2018,29
NOM00001492,"OSLO BLINDERN, NO",3/9/2018,27
NOM00001492,"OSLO BLINDERN, NO",3/10/2018,26
NOM00001492,"OSLO BLINDERN, NO",3/11/2018,26
NOM00001492,"OSLO BLINDERN, NO",3/12/2018,32
NOM00001492,"OSLO BLINDERN, NO",3/13/2018,33
NOM00001492,"OSLO BLINDERN, NO",3/14/2018,31
NOM00001492,"OSLO BLINDERN, NO",3/15/2018,27
NOM00001492,"OSLO BLINDERN, NO",3/16/2018,21
NOM00001492,"OSLO BLINDERN, NO",3/17/2018,21
NOM00001492,"OSLO BLINDERN, NO",3/18/2018,21
NOM00001492,"OSLO BLINDERN, NO",3/19/2018,30
NOM00001492,"OSLO BLINDERN, NO",3/20/2018,36
NOM00001492,"OSLO BLINDERN, NO",3/21/2018,35
NOM00001492,"OSLO BLINDERN, NO",3/22/2018,35
NOM00001492,"OSLO BLINDERN, NO",3/23/2018,32
NOM00001492,"OSLO BLINDERN, NO",3/24/2018,37
NOM00001492,"OSLO BLINDERN, NO",3/25/2018,38
NOM00001492,"OSLO BLINDERN, NO",3/26/2018,31
NOM00001492,"OSLO BLINDERN, NO",3/27/2018,27
NOM00001492,"OSLO BLINDERN, NO",3/28/2018,27
NOM00001492,"OSLO BLINDERN, NO",3/29/2018,29
NOM00001492,"OSLO BLINDERN, NO",3/30/2018,29
NOM00001492,"OSLO BLINDERN, NO",3/31/2018,29
NOM00001492,"OSLO BLINDERN, NO",4/1/2018,32
NOM00001492,"OSLO BLINDERN, NO",4/2/2018,32
NOM00001492,"OSLO BLINDERN, NO",4/3/2018,32
NOM00001492,"OSLO BLINDERN, NO",4/4/2018,37
NOM00001492,"OSLO BLINDERN, NO",4/5/2018,38
NOM00001492,"OSLO BLINDERN, NO",4/6/2018,40
NOM00001492,"OSLO BLINDERN, NO",4/7/2018,38
NOM00001492,"OSLO BLINDERN, NO",4/8/2018,39
NOM00001492,"OSLO BLINDERN, NO",4/9/2018,38
NOM00001492,"OSLO BLINDERN, NO",4/10/2018,40
NOM00001492,"OSLO BLINDERN, NO",4/11/2018,38
NOM00001492,"OSLO BLINDERN, NO",4/12/2018,44
NOM00001492,"OSLO BLINDERN, NO",4/13/2018,47
NOM00001492,"OSLO BLINDERN, NO",4/14/2018,51
NOM00001492,"OSLO BLINDERN, NO",4/15/2018,51
NOM00001492,"OSLO BLINDERN, NO",4/16/2018,46
NOM00001492,"OSLO BLINDERN, NO",4/17/2018,45
NOM00001492,"OSLO BLINDERN, NO",4/18/2018,51
NOM00001492,"OSLO BLINDERN, NO",4/19/2018,50
NOM00001492,"OSLO BLINDERN, NO",4/20/2018,47
NOM00001492,"OSLO BLINDERN, NO",4/21/2018,51
NOM00001492,"OSLO BLINDERN, NO",4/22/2018,49
NOM00001492,"OSLO BLINDERN, NO",4/23/2018,45
NOM00001492,"OSLO BLINDERN, NO",4/24/2018,46
NOM00001492,"OSLO BLINDERN, NO",4/25/2018,47
NOM00001492,"OSLO BLINDERN, NO",4/26/2018,47
NOM00001492,"OSLO BLINDERN, NO",4/27/2018,45
NOM00001492,"OSLO BLINDERN, NO",4/28/2018,44
NOM00001492,"OSLO BLINDERN, NO",4/29/2018,47
NOM00001492,"OSLO BLINDERN, NO",4/30/2018,48
NOM00001492,"OSLO BLINDERN, NO",5/1/2018,40
NOM00001492,"OSLO BLINDERN, NO",5/2/2018,47
NOM00001492,"OSLO BLINDERN, NO",5/3/2018,46
NOM00001492,"OSLO BLINDERN, NO",5/4/2018,47
NOM00001492,"OSLO BLINDERN, NO",5/5/2018,54
NOM00001492,"OSLO BLINDERN, NO",5/6/2018,56
NOM00001492,"OSLO BLINDERN, NO",5/7/2018,56
NOM00001492,"OSLO BLINDERN, NO",5/8/2018,58
NOM00001492,"OSLO BLINDERN, NO",5/9/2018,62
NOM00001492,"OSLO BLINDERN, NO",5/10/2018,64
NOM00001492,"OSLO BLINDERN, NO",5/11/2018,58
NOM00001492,"OSLO BLINDERN, NO",5/12/2018,56
NOM00001492,"OSLO BLINDERN, NO",5/13/2018,62
NOM00001492,"OSLO BLINDERN, NO",5/14/2018,67
NOM00001492,"OSLO BLINDERN, NO",5/15/2018,68
NOM00001492,"OSLO BLINDERN, NO",5/16/2018,66
NOM00001492,"OSLO BLINDERN, NO",5/17/2018,55
NOM00001492,"OSLO BLINDERN, NO",5/18/2018,58
NOM00001492,"OSLO BLINDERN, NO",5/19/2018,60
NOM00001492,"OSLO BLINDERN, NO",5/20/2018,59
NOM00001492,"OSLO BLINDERN, NO",5/21/2018,60
NOM00001492,"OSLO BLINDERN, NO",5/22/2018,62
NOM00001492,"OSLO BLINDERN, NO",5/23/2018,65
NOM00001492,"OSLO BLINDERN, NO",5/24/2018,66
NOM00001492,"OSLO BLINDERN, NO",5/25/2018,69
NOM00001492,"OSLO BLINDERN, NO",5/26/2018,71
NOM00001492,"OSLO BLINDERN, NO",5/27/2018,72
NOM00001492,"OSLO BLINDERN, NO",5/28/2018,67
NOM00001492,"OSLO BLINDERN, NO",5/29/2018,68
NOM00001492,"OSLO BLINDERN, NO",5/30/2018,76
NOM00001492,"OSLO BLINDERN, NO",5/31/2018,73
NOM00001492,"OSLO BLINDERN, NO",6/1/2018,72
NOM00001492,"OSLO BLINDERN, NO",6/2/2018,72
NOM00001492,"OSLO BLINDERN, NO",6/3/2018,74
NOM00001492,"OSLO BLINDERN, NO",6/4/2018,67
NOM00001492,"OSLO BLINDERN, NO",6/5/2018,57
NOM00001492,"OSLO BLINDERN, NO",6/6/2018,60
NOM00001492,"OSLO BLINDERN, NO",6/7/2018,68
NOM00001492,"OSLO BLINDERN, NO",6/8/2018,69
NOM00001492,"OSLO BLINDERN, NO",6/9/2018,69
NOM00001492,"OSLO BLINDERN, NO",6/10/2018,67
NOM00001492,"OSLO BLINDERN, NO",6/11/2018,62
NOM00001492,"OSLO BLINDERN, NO",6/12/2018,65
NOM00001492,"OSLO BLINDERN, NO",6/13/2018,61
NOM00001492,"OSLO BLINDERN, NO",6/14/2018,58
NOM00001492,"OSLO BLINDERN, NO",6/15/2018,61
NOM00001492,"OSLO BLINDERN, NO",6/16/2018,60
NOM00001492,"OSLO BLINDERN, NO",6/17/2018,56
NOM00001492,"OSLO BLINDERN, NO",6/18/2018,58
NOM00001492,"OSLO BLINDERN, NO",6/19/2018,61
NOM00001492,"OSLO BLINDERN, NO",6/20/2018,54
NOM00001492,"OSLO BLINDERN, NO",6/21/2018,53
NOM00001492,"OSLO BLINDERN, NO",6/22/2018,56
NOM00001492,"OSLO BLINDERN, NO",6/23/2018,61
NOM00001492,"OSLO BLINDERN, NO",6/24/2018,65
NOM00001492,"OSLO BLINDERN, NO",6/25/2018,74
NOM00001492,"OSLO BLINDERN, NO",6/26/2018,74
NOM00001492,"OSLO BLINDERN, NO",6/27/2018,72
NOM00001492,"OSLO BLINDERN, NO",6/28/2018,71
